Teams,Borda Points
alabama-crimson-tide,1520
ohio-state-buckeyes,1444
clemson-tigers,1406
michigan-wolverines,1339
washington-huskies,1286
texas-am-aggies,1202
louisville-cardinals,1193
wisconsin-badgers,1020
tennessee-volunteers,962
nebraska-cornhuskers,959
baylor-bears,934
ole-miss-rebels,802
houston-cougars,703
florida-state-seminoles,630
boise-state-broncos,591
miami-fl-hurricanes,578
virginia-tech-hokies,547
florida-gators,486
oklahoma-sooners,479
west-virginia-mountaineers,426
utah-utes,291
arkansas-razorbacks,203
auburn-tigers,166
western-michigan-broncos,159
navy-midshipmen,124
georgia-bulldogs,59
arizona-state-sun-devils,54
lsu-tigers,53
oklahoma-state-cowboys,48
north-dakota-state-bison,38
stanford-cardinal,26
colorado-buffaloes,23
south-florida-bulls,20
tcu-horned-frogs,15
washington-state-cougars,9
north-carolina-state-wolfpack,9
iowa-hawkeyes,3
san-diego-state-aztecs,2
air-force-falcons,2
wake-forest-demon-deacons,1
