Teams,Borda Points
alabama-crimson-tide,1514
ohio-state-buckeyes,1451
clemson-tigers,1403
michigan-wolverines,1334
washington-huskies,1234
houston-cougars,1233
louisville-cardinals,1160
texas-am-aggies,1113
tennessee-volunteers,1045
miami-fl-hurricanes,909
wisconsin-badgers,882
nebraska-cornhuskers,821
baylor-bears,806
ole-miss-rebels,717
stanford-cardinal,716
arkansas-razorbacks,542
north-carolina-tar-heels,520
boise-state-broncos,416
oklahoma-sooners,352
colorado-buffaloes,311
west-virginia-mountaineers,267
florida-state-seminoles,265
utah-utes,102
western-michigan-broncos,98
virginia-tech-hokies,97
ucla-bruins,66
lsu-tigers,61
north-dakota-state-bison,57
auburn-tigers,53
georgia-bulldogs,49
oklahoma-state-cowboys,48
tcu-horned-frogs,30
maryland-terrapins,30
air-force-falcons,22
michigan-state-spartans,10
san-diego-state-aztecs,10
south-florida-bulls,8
california-golden-bears,5
arizona-state-sun-devils,5
indiana-hoosiers,4
texas-longhorns,2
