Teams,Borda Points
alabama-crimson-tide,1524
michigan-wolverines,1435
clemson-tigers,1401
washington-huskies,1369
louisville-cardinals,1262
ohio-state-buckeyes,1207
texas-am-aggies,1150
wisconsin-badgers,1122
nebraska-cornhuskers,952
florida-gators,930
auburn-tigers,927
oklahoma-sooners,838
baylor-bears,699
west-virginia-mountaineers,630
lsu-tigers,599
utah-utes,530
western-michigan-broncos,499
north-carolina-tar-heels,448
florida-state-seminoles,428
penn-state-nittany-lions,421
oklahoma-state-cowboys,383
virginia-tech-hokies,374
boise-state-broncos,236
washington-state-cougars,168
houston-cougars,75
usc-trojans,48
san-diego-state-aztecs,30
troy-trojans,29
tennessee-volunteers,20
south-florida-bulls,15
arkansas-razorbacks,8
wyoming-cowboys,8
tulsa-golden-hurricane,4
