Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1444
clemson-tigers,1396
washington-huskies,1329
penn-state-nittany-lions,1252
michigan-wolverines,1249
oklahoma-sooners,1173
wisconsin-badgers,1058
usc-trojans,1046
colorado-buffaloes,907
florida-state-seminoles,902
western-michigan-broncos,888
oklahoma-state-cowboys,826
louisville-cardinals,594
stanford-cardinal,561
auburn-tigers,548
virginia-tech-hokies,428
lsu-tigers,402
florida-gators,378
iowa-hawkeyes,320
temple-owls,283
pittsburgh-panthers,279
nebraska-cornhuskers,234
south-florida-bulls,216
houston-cougars,123
utah-utes,119
boise-state-broncos,117
washington-state-cougars,36
texas-am-aggies,31
air-force-falcons,25
navy-midshipmen,23
tennessee-volunteers,14
san-diego-state-aztecs,11
western-kentucky-hilltoppers,11
miami-fl-hurricanes,8
georgia-tech-yellow-jackets,5
kansas-state-wildcats,3
