Teams,Borda Points
alabama-crimson-tide,1524
ohio-state-buckeyes,1457
michigan-wolverines,1368
clemson-tigers,1337
washington-huskies,1304
texas-am-aggies,1218
louisville-cardinals,1168
nebraska-cornhuskers,1039
baylor-bears,1022
wisconsin-badgers,941
houston-cougars,780
west-virginia-mountaineers,761
florida-state-seminoles,750
boise-state-broncos,714
florida-gators,649
oklahoma-sooners,634
tennessee-volunteers,584
utah-utes,514
western-michigan-broncos,336
auburn-tigers,322
north-carolina-tar-heels,302
ole-miss-rebels,221
navy-midshipmen,195
lsu-tigers,142
colorado-buffaloes,141
miami-fl-hurricanes,87
oklahoma-state-cowboys,55
washington-state-cougars,50
virginia-tech-hokies,48
south-florida-bulls,44
stanford-cardinal,19
north-carolina-state-wolfpack,7
usc-trojans,7
iowa-hawkeyes,7
arizona-state-sun-devils,7
san-diego-state-aztecs,4
pittsburgh-panthers,3
troy-trojans,2
tcu-horned-frogs,2
