Teams,Borda Points
alabama-crimson-tide,1514
ohio-state-buckeyes,1451
clemson-tigers,1403
michigan-wolverines,1334
washington-huskies,1234
houston-cougars,1233
louisville-cardinals,1160
texas-am-aggies,1113
tennessee-volunteers,1045
miami-fl-hurricanes,909
wisconsin-badgers,882
nebraska-cornhuskers,821
baylor-bears,805
ole-miss-rebels,712
stanford-cardinal,711
arkansas-razorbacks,528
north-carolina-tar-heels,501
florida-gators,394
boise-state-broncos,389
oklahoma-sooners,326
colorado-buffaloes,278
west-virginia-mountaineers,241
florida-state-seminoles,235
utah-utes,88
virginia-tech-hokies,85
western-michigan-broncos,77
ucla-bruins,58
lsu-tigers,49
north-dakota-state-bison,47
auburn-tigers,46
oklahoma-state-cowboys,41
tcu-horned-frogs,28
maryland-terrapins,24
air-force-falcons,17
san-diego-state-aztecs,10
michigan-state-spartans,8
south-florida-bulls,6
arizona-state-sun-devils,4
california-golden-bears,3
indiana-hoosiers,3
texas-longhorns,2
