Teams,Borda Points
alabama-crimson-tide,1514
ohio-state-buckeyes,1451
clemson-tigers,1403
michigan-wolverines,1334
washington-huskies,1234
houston-cougars,1233
louisville-cardinals,1160
texas-am-aggies,1113
tennessee-volunteers,1045
miami-fl-hurricanes,909
wisconsin-badgers,882
nebraska-cornhuskers,822
baylor-bears,808
ole-miss-rebels,715
stanford-cardinal,713
arkansas-razorbacks,537
north-carolina-tar-heels,505
florida-gators,407
boise-state-broncos,399
oklahoma-sooners,338
west-virginia-mountaineers,257
florida-state-seminoles,253
utah-utes,99
virginia-tech-hokies,97
western-michigan-broncos,97
ucla-bruins,62
lsu-tigers,59
north-dakota-state-bison,56
auburn-tigers,52
oklahoma-state-cowboys,46
georgia-bulldogs,46
tcu-horned-frogs,29
maryland-terrapins,29
air-force-falcons,22
michigan-state-spartans,10
san-diego-state-aztecs,10
south-florida-bulls,8
california-golden-bears,5
arizona-state-sun-devils,5
indiana-hoosiers,4
texas-longhorns,2
