Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1455
michigan-wolverines,1370
clemson-tigers,1348
wisconsin-badgers,1255
washington-huskies,1221
oklahoma-sooners,1175
penn-state-nittany-lions,1103
oklahoma-state-cowboys,917
louisville-cardinals,885
usc-trojans,857
florida-gators,759
western-michigan-broncos,754
florida-state-seminoles,717
auburn-tigers,671
nebraska-cornhuskers,650
houston-cougars,549
west-virginia-mountaineers,507
boise-state-broncos,445
utah-utes,329
texas-am-aggies,304
washington-state-cougars,230
tennessee-volunteers,166
stanford-cardinal,110
virginia-tech-hokies,106
lsu-tigers,101
navy-midshipmen,83
north-carolina-tar-heels,70
south-florida-bulls,32
pittsburgh-panthers,28
arkansas-razorbacks,12
minnesota-golden-gophers,9
iowa-hawkeyes,9
troy-trojans,8
wyoming-cowboys,2
temple-owls,2
