Teams,Borda Points
alabama-crimson-tide,1520
florida-state-seminoles,1444
ohio-state-buckeyes,1379
michigan-wolverines,1328
houston-cougars,1300
stanford-cardinal,1189
washington-huskies,1039
wisconsin-badgers,951
louisville-cardinals,947
texas-longhorns,928
michigan-state-spartans,805
iowa-hawkeyes,754
oklahoma-sooners,746
tennessee-volunteers,722
georgia-bulldogs,644
texas-am-aggies,624
notre-dame-fighting-irish,586
ole-miss-rebels,531
lsu-tigers,447
baylor-bears,354
oregon-ducks,348
florida-gators,245
miami-fl-hurricanes,235
arkansas-razorbacks,234
tcu-horned-frogs,82
utah-utes,74
san-diego-state-aztecs,69
ucla-bruins,57
boise-state-broncos,52
pittsburgh-panthers,50
oklahoma-state-cowboys,28
north-carolina-tar-heels,16
nebraska-cornhuskers,15
auburn-tigers,9
central-michigan-chippewas,5
colorado-buffaloes,3
arizona-state-sun-devils,2
cincinnati-bearcats,2
