Teams,Borda Points
alabama-crimson-tide,1511
ohio-state-buckeyes,1440
louisville-cardinals,1409
michigan-wolverines,1292
clemson-tigers,1267
houston-cougars,1239
stanford-cardinal,1166
wisconsin-badgers,1084
texas-am-aggies,1036
washington-huskies,986
tennessee-volunteers,909
florida-state-seminoles,804
baylor-bears,729
miami-fl-hurricanes,696
nebraska-cornhuskers,640
ole-miss-rebels,540
michigan-state-spartans,527
utah-utes,493
san-diego-state-aztecs,304
arkansas-razorbacks,241
tcu-horned-frogs,239
texas-longhorns,217
florida-gators,176
boise-state-broncos,163
georgia-bulldogs,142
arizona-state-sun-devils,135
oklahoma-sooners,120
north-dakota-state-bison,59
west-virginia-mountaineers,51
virginia-tech-hokies,38
colorado-buffaloes,33
north-carolina-tar-heels,26
iowa-hawkeyes,25
ucla-bruins,22
auburn-tigers,18
lsu-tigers,17
western-michigan-broncos,14
wake-forest-demon-deacons,9
memphis-tigers,6
toledo-rockets,1
