Teams,Borda Points
alabama-crimson-tide,1524
michigan-wolverines,1432
clemson-tigers,1408
washington-huskies,1364
louisville-cardinals,1255
ohio-state-buckeyes,1245
wisconsin-badgers,1159
auburn-tigers,1081
oklahoma-sooners,997
texas-am-aggies,824
west-virginia-mountaineers,810
penn-state-nittany-lions,763
utah-utes,700
western-michigan-broncos,602
north-carolina-tar-heels,583
colorado-buffaloes,572
oklahoma-state-cowboys,541
virginia-tech-hokies,502
lsu-tigers,477
florida-state-seminoles,476
florida-gators,419
washington-state-cougars,340
boise-state-broncos,261
baylor-bears,106
arkansas-razorbacks,88
usc-trojans,86
san-diego-state-aztecs,56
troy-trojans,36
houston-cougars,30
tennessee-volunteers,11
wyoming-cowboys,4
south-florida-bulls,4
minnesota-golden-gophers,4
navy-midshipmen,4
tulsa-golden-hurricane,4
