Teams,Borda Points
alabama-crimson-tide,1520
florida-state-seminoles,1437
ohio-state-buckeyes,1359
michigan-wolverines,1298
clemson-tigers,1284
houston-cougars,1264
stanford-cardinal,1138
washington-huskies,983
wisconsin-badgers,893
louisville-cardinals,891
texas-longhorns,873
michigan-state-spartans,750
iowa-hawkeyes,696
oklahoma-sooners,686
tennessee-volunteers,666
georgia-bulldogs,586
texas-am-aggies,564
notre-dame-fighting-irish,528
ole-miss-rebels,475
lsu-tigers,392
baylor-bears,306
oregon-ducks,294
florida-gators,207
arkansas-razorbacks,200
miami-fl-hurricanes,200
utah-utes,64
tcu-horned-frogs,63
san-diego-state-aztecs,53
boise-state-broncos,44
pittsburgh-panthers,41
oklahoma-state-cowboys,23
nebraska-cornhuskers,11
north-carolina-tar-heels,10
auburn-tigers,7
central-michigan-chippewas,4
colorado-buffaloes,3
arizona-state-sun-devils,1
cincinnati-bearcats,1
