Teams,Borda Points
alabama-crimson-tide,1524
ohio-state-buckeyes,1457
michigan-wolverines,1368
clemson-tigers,1337
washington-huskies,1304
texas-am-aggies,1218
louisville-cardinals,1168
nebraska-cornhuskers,1038
baylor-bears,1022
wisconsin-badgers,936
houston-cougars,770
west-virginia-mountaineers,749
florida-state-seminoles,738
boise-state-broncos,697
florida-gators,632
oklahoma-sooners,617
arkansas-razorbacks,588
tennessee-volunteers,561
utah-utes,487
western-michigan-broncos,310
auburn-tigers,297
ole-miss-rebels,196
navy-midshipmen,183
lsu-tigers,130
colorado-buffaloes,128
miami-fl-hurricanes,83
oklahoma-state-cowboys,53
virginia-tech-hokies,44
washington-state-cougars,43
south-florida-bulls,40
stanford-cardinal,16
usc-trojans,8
iowa-hawkeyes,8
north-carolina-state-wolfpack,6
arizona-state-sun-devils,6
san-diego-state-aztecs,4
pittsburgh-panthers,3
troy-trojans,2
tcu-horned-frogs,1
