Teams,Borda Points
alabama-crimson-tide,1524
michigan-wolverines,1435
clemson-tigers,1401
washington-huskies,1369
louisville-cardinals,1262
ohio-state-buckeyes,1207
texas-am-aggies,1150
wisconsin-badgers,1122
nebraska-cornhuskers,951
florida-gators,930
auburn-tigers,929
oklahoma-sooners,838
baylor-bears,699
west-virginia-mountaineers,642
lsu-tigers,602
utah-utes,526
western-michigan-broncos,501
north-carolina-tar-heels,448
florida-state-seminoles,426
penn-state-nittany-lions,411
colorado-buffaloes,400
virginia-tech-hokies,370
boise-state-broncos,230
washington-state-cougars,168
houston-cougars,72
usc-trojans,45
san-diego-state-aztecs,27
troy-trojans,25
tennessee-volunteers,21
south-florida-bulls,17
arkansas-razorbacks,9
wyoming-cowboys,8
tulsa-golden-hurricane,3
