Teams,Borda Points
alabama-crimson-tide,1524
michigan-wolverines,1435
clemson-tigers,1401
washington-huskies,1369
louisville-cardinals,1262
ohio-state-buckeyes,1207
texas-am-aggies,1150
wisconsin-badgers,1122
nebraska-cornhuskers,952
florida-gators,932
auburn-tigers,927
oklahoma-sooners,843
baylor-bears,702
west-virginia-mountaineers,633
lsu-tigers,613
western-michigan-broncos,516
north-carolina-tar-heels,462
florida-state-seminoles,438
penn-state-nittany-lions,428
colorado-buffaloes,407
oklahoma-state-cowboys,392
virginia-tech-hokies,388
boise-state-broncos,244
washington-state-cougars,174
houston-cougars,74
usc-trojans,51
san-diego-state-aztecs,30
troy-trojans,28
tennessee-volunteers,22
south-florida-bulls,17
arkansas-razorbacks,9
wyoming-cowboys,8
tulsa-golden-hurricane,4
