Teams,Borda Points
alabama-crimson-tide,1524
ohio-state-buckeyes,1457
michigan-wolverines,1368
clemson-tigers,1337
washington-huskies,1304
texas-am-aggies,1218
louisville-cardinals,1168
nebraska-cornhuskers,1037
baylor-bears,1022
wisconsin-badgers,935
houston-cougars,768
west-virginia-mountaineers,745
florida-state-seminoles,733
boise-state-broncos,694
florida-gators,630
oklahoma-sooners,614
arkansas-razorbacks,585
tennessee-volunteers,554
utah-utes,483
western-michigan-broncos,293
auburn-tigers,284
north-carolina-tar-heels,262
ole-miss-rebels,192
navy-midshipmen,171
lsu-tigers,128
miami-fl-hurricanes,70
oklahoma-state-cowboys,48
washington-state-cougars,43
virginia-tech-hokies,40
south-florida-bulls,37
stanford-cardinal,17
iowa-hawkeyes,7
usc-trojans,6
arizona-state-sun-devils,6
north-carolina-state-wolfpack,4
san-diego-state-aztecs,3
tcu-horned-frogs,2
pittsburgh-panthers,2
troy-trojans,1
