Teams,Borda Points
alabama-crimson-tide,1524
michigan-wolverines,1446
clemson-tigers,1382
washington-huskies,1373
louisville-cardinals,1276
ohio-state-buckeyes,1143
nebraska-cornhuskers,1083
baylor-bears,1063
texas-am-aggies,1007
west-virginia-mountaineers,997
wisconsin-badgers,980
florida-state-seminoles,725
boise-state-broncos,716
florida-gators,655
auburn-tigers,642
oklahoma-sooners,627
utah-utes,585
tennessee-volunteers,574
lsu-tigers,359
western-michigan-broncos,350
north-carolina-tar-heels,333
navy-midshipmen,256
colorado-buffaloes,210
penn-state-nittany-lions,199
virginia-tech-hokies,113
washington-state-cougars,88
oklahoma-state-cowboys,64
arkansas-razorbacks,14
troy-trojans,8
usc-trojans,5
san-diego-state-aztecs,2
pittsburgh-panthers,2
southern-methodist-mustangs,1
