Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1456
clemson-tigers,1383
washington-huskies,1298
michigan-wolverines,1264
wisconsin-badgers,1237
oklahoma-sooners,1141
penn-state-nittany-lions,1118
colorado-buffaloes,1035
usc-trojans,948
oklahoma-state-cowboys,931
florida-state-seminoles,847
western-michigan-broncos,808
west-virginia-mountaineers,726
florida-gators,492
louisville-cardinals,491
stanford-cardinal,471
auburn-tigers,448
virginia-tech-hokies,440
lsu-tigers,368
iowa-hawkeyes,244
nebraska-cornhuskers,211
pittsburgh-panthers,200
south-florida-bulls,195
houston-cougars,119
boise-state-broncos,110
utah-utes,101
washington-state-cougars,38
texas-am-aggies,36
air-force-falcons,27
temple-owls,26
tennessee-volunteers,12
miami-fl-hurricanes,8
troy-trojans,7
georgia-tech-yellow-jackets,3
tulsa-golden-hurricane,2
