Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1456
clemson-tigers,1383
washington-huskies,1298
michigan-wolverines,1264
wisconsin-badgers,1237
oklahoma-sooners,1141
penn-state-nittany-lions,1118
colorado-buffaloes,1035
usc-trojans,948
oklahoma-state-cowboys,932
florida-state-seminoles,848
western-michigan-broncos,814
west-virginia-mountaineers,730
florida-gators,500
louisville-cardinals,496
auburn-tigers,455
virginia-tech-hokies,450
navy-midshipmen,423
lsu-tigers,371
iowa-hawkeyes,245
nebraska-cornhuskers,209
south-florida-bulls,201
pittsburgh-panthers,200
houston-cougars,116
boise-state-broncos,108
utah-utes,102
texas-am-aggies,38
washington-state-cougars,38
air-force-falcons,29
temple-owls,25
tennessee-volunteers,14
troy-trojans,7
miami-fl-hurricanes,6
georgia-tech-yellow-jackets,4
tulsa-golden-hurricane,2
