Teams,Borda Points
alabama-crimson-tide,1511
ohio-state-buckeyes,1440
louisville-cardinals,1409
michigan-wolverines,1292
clemson-tigers,1267
houston-cougars,1240
stanford-cardinal,1166
wisconsin-badgers,1099
texas-am-aggies,1058
tennessee-volunteers,955
florida-state-seminoles,861
baylor-bears,786
miami-fl-hurricanes,755
nebraska-cornhuskers,698
ole-miss-rebels,597
michigan-state-spartans,588
utah-utes,553
san-diego-state-aztecs,355
arkansas-razorbacks,285
tcu-horned-frogs,281
texas-longhorns,251
florida-gators,219
boise-state-broncos,200
georgia-bulldogs,176
arizona-state-sun-devils,163
oklahoma-sooners,146
north-dakota-state-bison,78
west-virginia-mountaineers,62
virginia-tech-hokies,48
colorado-buffaloes,42
iowa-hawkeyes,32
north-carolina-tar-heels,31
ucla-bruins,28
auburn-tigers,24
lsu-tigers,24
western-michigan-broncos,19
wake-forest-demon-deacons,12
memphis-tigers,8
maryland-terrapins,3
toledo-rockets,2
