Teams,Borda Points
clemson-tigers,1500
alabama-crimson-tide,1440
usc-trojans,1292
washington-huskies,1277
oklahoma-sooners,1252
ohio-state-buckeyes,1240
penn-state-nittany-lions,1130
florida-state-seminoles,1105
wisconsin-badgers,1032
michigan-wolverines,1002
oklahoma-state-cowboys,925
stanford-cardinal,750
lsu-tigers,673
florida-gators,668
virginia-tech-hokies,640
colorado-buffaloes,616
west-virginia-mountaineers,415
south-florida-bulls,402
miami-fl-hurricanes,383
louisville-cardinals,314
tennessee-volunteers,298
utah-utes,259
auburn-tigers,231
san-diego-state-aztecs,144
kansas-state-wildcats,107
georgia-tech-yellow-jackets,71
nebraska-cornhuskers,47
western-kentucky-hilltoppers,44
air-force-falcons,38
pittsburgh-panthers,26
boise-state-broncos,23
iowa-hawkeyes,18
minnesota-golden-gophers,16
tulsa-golden-hurricane,14
byu-cougars,12
houston-cougars,11
temple-owls,11
north-carolina-tar-heels,10
washington-state-cougars,2
navy-midshipmen,2
