Teams,Borda Points
alabama-crimson-tide,1511
ohio-state-buckeyes,1440
louisville-cardinals,1409
michigan-wolverines,1292
clemson-tigers,1267
houston-cougars,1239
stanford-cardinal,1166
wisconsin-badgers,1084
texas-am-aggies,1036
washington-huskies,986
tennessee-volunteers,910
florida-state-seminoles,805
baylor-bears,731
miami-fl-hurricanes,702
nebraska-cornhuskers,644
ole-miss-rebels,545
michigan-state-spartans,532
utah-utes,502
san-diego-state-aztecs,318
tcu-horned-frogs,257
arkansas-razorbacks,255
florida-gators,195
boise-state-broncos,177
georgia-bulldogs,155
arizona-state-sun-devils,142
oklahoma-sooners,133
north-dakota-state-bison,66
west-virginia-mountaineers,54
virginia-tech-hokies,40
colorado-buffaloes,35
iowa-hawkeyes,29
north-carolina-tar-heels,28
ucla-bruins,24
lsu-tigers,22
auburn-tigers,20
western-michigan-broncos,17
wake-forest-demon-deacons,11
memphis-tigers,7
maryland-terrapins,3
toledo-rockets,2
