Teams,Borda Points
clemson-tigers,1500
alabama-crimson-tide,1440
usc-trojans,1292
washington-huskies,1277
oklahoma-sooners,1252
ohio-state-buckeyes,1240
penn-state-nittany-lions,1130
florida-state-seminoles,1105
wisconsin-badgers,1032
michigan-wolverines,1001
oklahoma-state-cowboys,920
stanford-cardinal,731
lsu-tigers,652
florida-gators,641
western-michigan-broncos,620
virginia-tech-hokies,612
colorado-buffaloes,589
west-virginia-mountaineers,374
south-florida-bulls,361
miami-fl-hurricanes,343
louisville-cardinals,285
tennessee-volunteers,261
utah-utes,228
auburn-tigers,207
kansas-state-wildcats,88
georgia-tech-yellow-jackets,55
nebraska-cornhuskers,41
western-kentucky-hilltoppers,39
air-force-falcons,33
pittsburgh-panthers,22
boise-state-broncos,19
iowa-hawkeyes,15
minnesota-golden-gophers,13
byu-cougars,12
tulsa-golden-hurricane,11
houston-cougars,9
north-carolina-tar-heels,8
temple-owls,8
washington-state-cougars,1
navy-midshipmen,1
