Teams,Borda Points
alabama-crimson-tide,1520
florida-state-seminoles,1437
ohio-state-buckeyes,1359
michigan-wolverines,1298
clemson-tigers,1284
houston-cougars,1264
stanford-cardinal,1137
washington-huskies,983
wisconsin-badgers,893
louisville-cardinals,890
texas-longhorns,872
michigan-state-spartans,747
iowa-hawkeyes,694
oklahoma-sooners,686
tennessee-volunteers,665
georgia-bulldogs,584
texas-am-aggies,564
notre-dame-fighting-irish,526
ole-miss-rebels,473
lsu-tigers,391
baylor-bears,305
oregon-ducks,292
florida-gators,205
arkansas-razorbacks,198
miami-fl-hurricanes,197
utah-utes,62
tcu-horned-frogs,62
san-diego-state-aztecs,51
ucla-bruins,47
boise-state-broncos,42
pittsburgh-panthers,40
oklahoma-state-cowboys,22
nebraska-cornhuskers,11
north-carolina-tar-heels,10
auburn-tigers,7
central-michigan-chippewas,4
arizona-state-sun-devils,1
cincinnati-bearcats,1
