Teams,Borda Points
alabama-crimson-tide,1520
florida-state-seminoles,1437
ohio-state-buckeyes,1359
michigan-wolverines,1298
clemson-tigers,1284
houston-cougars,1264
stanford-cardinal,1138
washington-huskies,985
wisconsin-badgers,901
louisville-cardinals,896
texas-longhorns,878
michigan-state-spartans,759
iowa-hawkeyes,707
oklahoma-sooners,698
tennessee-volunteers,678
georgia-bulldogs,603
texas-am-aggies,590
notre-dame-fighting-irish,549
lsu-tigers,430
baylor-bears,335
oregon-ducks,332
florida-gators,234
miami-fl-hurricanes,225
arkansas-razorbacks,223
tcu-horned-frogs,79
utah-utes,68
san-diego-state-aztecs,67
ucla-bruins,54
boise-state-broncos,51
pittsburgh-panthers,46
oklahoma-state-cowboys,27
north-carolina-tar-heels,16
nebraska-cornhuskers,15
auburn-tigers,9
central-michigan-chippewas,5
colorado-buffaloes,3
arizona-state-sun-devils,2
cincinnati-bearcats,2
