Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1455
michigan-wolverines,1370
clemson-tigers,1347
wisconsin-badgers,1255
washington-huskies,1220
oklahoma-sooners,1169
penn-state-nittany-lions,1091
colorado-buffaloes,997
oklahoma-state-cowboys,868
louisville-cardinals,830
usc-trojans,811
florida-gators,703
western-michigan-broncos,701
florida-state-seminoles,661
auburn-tigers,613
nebraska-cornhuskers,593
houston-cougars,492
west-virginia-mountaineers,448
boise-state-broncos,389
utah-utes,283
texas-am-aggies,256
washington-state-cougars,186
tennessee-volunteers,133
lsu-tigers,84
stanford-cardinal,82
virginia-tech-hokies,78
navy-midshipmen,67
north-carolina-tar-heels,56
pittsburgh-panthers,24
arkansas-razorbacks,10
iowa-hawkeyes,7
troy-trojans,6
minnesota-golden-gophers,5
wyoming-cowboys,1
temple-owls,1
