Teams,Borda Points
alabama-crimson-tide,1520
ohio-state-buckeyes,1444
clemson-tigers,1406
michigan-wolverines,1339
washington-huskies,1286
texas-am-aggies,1202
louisville-cardinals,1193
wisconsin-badgers,1021
tennessee-volunteers,963
nebraska-cornhuskers,958
baylor-bears,935
ole-miss-rebels,808
houston-cougars,712
florida-state-seminoles,647
boise-state-broncos,603
miami-fl-hurricanes,595
virginia-tech-hokies,569
florida-gators,502
oklahoma-sooners,498
utah-utes,321
arkansas-razorbacks,223
western-michigan-broncos,197
auburn-tigers,186
navy-midshipmen,145
arizona-state-sun-devils,70
georgia-bulldogs,68
north-carolina-tar-heels,62
lsu-tigers,59
oklahoma-state-cowboys,57
north-dakota-state-bison,45
stanford-cardinal,30
south-florida-bulls,27
colorado-buffaloes,26
tcu-horned-frogs,14
washington-state-cougars,13
north-carolina-state-wolfpack,13
iowa-hawkeyes,4
san-diego-state-aztecs,3
wake-forest-demon-deacons,2
air-force-falcons,2
