Teams,Borda Points
alabama-crimson-tide,1511
ohio-state-buckeyes,1440
louisville-cardinals,1409
michigan-wolverines,1292
clemson-tigers,1267
houston-cougars,1239
stanford-cardinal,1166
wisconsin-badgers,1084
texas-am-aggies,1036
washington-huskies,986
tennessee-volunteers,909
florida-state-seminoles,804
baylor-bears,731
miami-fl-hurricanes,698
nebraska-cornhuskers,643
ole-miss-rebels,546
michigan-state-spartans,537
utah-utes,499
san-diego-state-aztecs,313
arkansas-razorbacks,250
tcu-horned-frogs,246
texas-longhorns,220
florida-gators,186
georgia-bulldogs,152
arizona-state-sun-devils,143
oklahoma-sooners,126
north-dakota-state-bison,65
west-virginia-mountaineers,56
virginia-tech-hokies,43
colorado-buffaloes,38
north-carolina-tar-heels,27
iowa-hawkeyes,27
ucla-bruins,23
auburn-tigers,20
lsu-tigers,18
western-michigan-broncos,16
wake-forest-demon-deacons,11
memphis-tigers,7
maryland-terrapins,2
toledo-rockets,2
