Teams,Borda Points
alabama-crimson-tide,1469
clemson-tigers,1443
oklahoma-sooners,1352
florida-state-seminoles,1325
lsu-tigers,1269
ohio-state-buckeyes,1224
michigan-wolverines,1147
stanford-cardinal,1029
tennessee-volunteers,1021
notre-dame-fighting-irish,1007
ole-miss-rebels,723
michigan-state-spartans,712
tcu-horned-frogs,709
washington-huskies,653
houston-cougars,649
ucla-bruins,502
iowa-hawkeyes,490
georgia-bulldogs,456
louisville-cardinals,454
usc-trojans,352
oklahoma-state-cowboys,330
north-carolina-tar-heels,295
baylor-bears,285
oregon-ducks,226
florida-gators,186
texas-am-aggies,84
utah-utes,77
washington-state-cougars,73
boise-state-broncos,52
san-diego-state-aztecs,51
wisconsin-badgers,44
auburn-tigers,23
arkansas-razorbacks,18
pittsburgh-panthers,17
texas-longhorns,16
nebraska-cornhuskers,12
navy-midshipmen,8
northwestern-wildcats,5
western-kentucky-hilltoppers,4
south-florida-bulls,3
toledo-rockets,2
