Teams,Borda Points
alabama-crimson-tide,1469
clemson-tigers,1443
oklahoma-sooners,1352
florida-state-seminoles,1325
lsu-tigers,1269
ohio-state-buckeyes,1224
michigan-wolverines,1147
stanford-cardinal,1029
tennessee-volunteers,1021
notre-dame-fighting-irish,1006
ole-miss-rebels,721
michigan-state-spartans,710
tcu-horned-frogs,708
washington-huskies,652
houston-cougars,645
ucla-bruins,496
iowa-hawkeyes,485
georgia-bulldogs,450
louisville-cardinals,449
usc-trojans,346
oklahoma-state-cowboys,319
north-carolina-tar-heels,287
baylor-bears,281
oregon-ducks,219
florida-gators,181
miami-fl-hurricanes,160
texas-am-aggies,82
utah-utes,74
washington-state-cougars,71
boise-state-broncos,50
wisconsin-badgers,42
auburn-tigers,23
pittsburgh-panthers,16
texas-longhorns,14
arkansas-razorbacks,14
nebraska-cornhuskers,12
navy-midshipmen,8
northwestern-wildcats,5
western-kentucky-hilltoppers,4
south-florida-bulls,2
toledo-rockets,2
