Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1456
clemson-tigers,1383
washington-huskies,1298
michigan-wolverines,1264
wisconsin-badgers,1237
oklahoma-sooners,1141
penn-state-nittany-lions,1118
colorado-buffaloes,1035
usc-trojans,948
oklahoma-state-cowboys,931
florida-state-seminoles,847
western-michigan-broncos,808
west-virginia-mountaineers,726
florida-gators,473
louisville-cardinals,468
stanford-cardinal,454
auburn-tigers,424
virginia-tech-hokies,422
navy-midshipmen,390
lsu-tigers,339
iowa-hawkeyes,219
nebraska-cornhuskers,182
pittsburgh-panthers,172
south-florida-bulls,169
houston-cougars,99
boise-state-broncos,93
utah-utes,90
washington-state-cougars,35
air-force-falcons,23
temple-owls,21
tennessee-volunteers,13
troy-trojans,7
miami-fl-hurricanes,5
georgia-tech-yellow-jackets,2
tulsa-golden-hurricane,1
