Teams,Borda Points
alabama-crimson-tide,1514
ohio-state-buckeyes,1451
clemson-tigers,1403
michigan-wolverines,1334
washington-huskies,1234
houston-cougars,1233
louisville-cardinals,1160
texas-am-aggies,1113
tennessee-volunteers,1045
miami-fl-hurricanes,909
wisconsin-badgers,882
nebraska-cornhuskers,821
baylor-bears,805
ole-miss-rebels,712
stanford-cardinal,711
arkansas-razorbacks,528
north-carolina-tar-heels,497
florida-gators,391
boise-state-broncos,386
oklahoma-sooners,324
colorado-buffaloes,279
west-virginia-mountaineers,240
florida-state-seminoles,232
virginia-tech-hokies,87
utah-utes,86
western-michigan-broncos,80
ucla-bruins,56
lsu-tigers,49
north-dakota-state-bison,47
auburn-tigers,46
georgia-bulldogs,42
oklahoma-state-cowboys,41
tcu-horned-frogs,26
air-force-falcons,18
san-diego-state-aztecs,10
michigan-state-spartans,7
south-florida-bulls,6
arizona-state-sun-devils,4
california-golden-bears,3
indiana-hoosiers,3
texas-longhorns,1
