Teams,Borda Points
alabama-crimson-tide,1511
ohio-state-buckeyes,1440
louisville-cardinals,1409
michigan-wolverines,1292
clemson-tigers,1267
houston-cougars,1239
stanford-cardinal,1166
wisconsin-badgers,1084
texas-am-aggies,1036
washington-huskies,986
tennessee-volunteers,909
florida-state-seminoles,804
baylor-bears,729
miami-fl-hurricanes,696
nebraska-cornhuskers,640
ole-miss-rebels,541
michigan-state-spartans,530
utah-utes,494
san-diego-state-aztecs,304
arkansas-razorbacks,243
tcu-horned-frogs,241
texas-longhorns,218
florida-gators,178
boise-state-broncos,165
georgia-bulldogs,144
arizona-state-sun-devils,137
oklahoma-sooners,120
north-dakota-state-bison,58
west-virginia-mountaineers,52
virginia-tech-hokies,41
north-carolina-tar-heels,26
iowa-hawkeyes,25
ucla-bruins,22
auburn-tigers,19
lsu-tigers,17
western-michigan-broncos,15
wake-forest-demon-deacons,9
memphis-tigers,6
maryland-terrapins,2
toledo-rockets,1
