Teams,Borda Points
alabama-crimson-tide,1524
michigan-wolverines,1432
clemson-tigers,1408
washington-huskies,1364
louisville-cardinals,1255
ohio-state-buckeyes,1245
wisconsin-badgers,1159
auburn-tigers,1097
texas-am-aggies,872
west-virginia-mountaineers,853
penn-state-nittany-lions,799
utah-utes,742
western-michigan-broncos,642
north-carolina-tar-heels,618
colorado-buffaloes,608
oklahoma-state-cowboys,572
virginia-tech-hokies,537
lsu-tigers,508
florida-state-seminoles,503
nebraska-cornhuskers,490
florida-gators,446
washington-state-cougars,359
boise-state-broncos,275
baylor-bears,111
arkansas-razorbacks,94
usc-trojans,92
san-diego-state-aztecs,59
troy-trojans,37
houston-cougars,31
tennessee-volunteers,11
south-florida-bulls,5
wyoming-cowboys,4
minnesota-golden-gophers,4
navy-midshipmen,4
tulsa-golden-hurricane,4
