Teams,Borda Points
alabama-crimson-tide,1524
ohio-state-buckeyes,1457
michigan-wolverines,1368
clemson-tigers,1337
washington-huskies,1304
texas-am-aggies,1218
louisville-cardinals,1168
nebraska-cornhuskers,1037
baylor-bears,1021
wisconsin-badgers,935
houston-cougars,767
west-virginia-mountaineers,744
florida-state-seminoles,733
boise-state-broncos,694
florida-gators,627
oklahoma-sooners,612
arkansas-razorbacks,585
tennessee-volunteers,550
utah-utes,479
western-michigan-broncos,288
auburn-tigers,278
north-carolina-tar-heels,259
ole-miss-rebels,188
navy-midshipmen,166
lsu-tigers,124
colorado-buffaloes,112
miami-fl-hurricanes,74
oklahoma-state-cowboys,47
washington-state-cougars,40
south-florida-bulls,33
stanford-cardinal,16
iowa-hawkeyes,7
arizona-state-sun-devils,6
usc-trojans,5
north-carolina-state-wolfpack,4
san-diego-state-aztecs,3
pittsburgh-panthers,2
troy-trojans,1
tcu-horned-frogs,1
