Teams,Borda Points
alabama-crimson-tide,1514
ohio-state-buckeyes,1451
clemson-tigers,1403
michigan-wolverines,1334
washington-huskies,1234
houston-cougars,1233
louisville-cardinals,1160
texas-am-aggies,1113
tennessee-volunteers,1045
miami-fl-hurricanes,909
wisconsin-badgers,882
nebraska-cornhuskers,821
baylor-bears,806
ole-miss-rebels,712
stanford-cardinal,711
arkansas-razorbacks,530
north-carolina-tar-heels,498
florida-gators,394
boise-state-broncos,387
oklahoma-sooners,328
colorado-buffaloes,280
west-virginia-mountaineers,244
florida-state-seminoles,236
utah-utes,89
virginia-tech-hokies,88
ucla-bruins,59
north-dakota-state-bison,49
lsu-tigers,49
auburn-tigers,46
georgia-bulldogs,44
oklahoma-state-cowboys,42
tcu-horned-frogs,26
maryland-terrapins,24
air-force-falcons,19
san-diego-state-aztecs,10
south-florida-bulls,8
michigan-state-spartans,7
california-golden-bears,4
arizona-state-sun-devils,4
indiana-hoosiers,3
texas-longhorns,1
