Teams,Borda Points
alabama-crimson-tide,1524
michigan-wolverines,1432
clemson-tigers,1408
washington-huskies,1364
louisville-cardinals,1255
ohio-state-buckeyes,1245
wisconsin-badgers,1159
auburn-tigers,1081
oklahoma-sooners,996
texas-am-aggies,821
west-virginia-mountaineers,805
penn-state-nittany-lions,754
utah-utes,688
western-michigan-broncos,586
north-carolina-tar-heels,563
colorado-buffaloes,554
oklahoma-state-cowboys,522
virginia-tech-hokies,485
lsu-tigers,458
florida-state-seminoles,454
nebraska-cornhuskers,437
florida-gators,393
washington-state-cougars,313
boise-state-broncos,234
usc-trojans,77
arkansas-razorbacks,74
san-diego-state-aztecs,42
troy-trojans,29
houston-cougars,27
tennessee-volunteers,10
south-florida-bulls,4
minnesota-golden-gophers,3
tulsa-golden-hurricane,3
wyoming-cowboys,2
navy-midshipmen,2
