Teams,Borda Points
alabama-crimson-tide,1524
michigan-wolverines,1446
clemson-tigers,1382
washington-huskies,1373
louisville-cardinals,1276
ohio-state-buckeyes,1143
nebraska-cornhuskers,1083
baylor-bears,1063
texas-am-aggies,1008
west-virginia-mountaineers,998
wisconsin-badgers,981
florida-state-seminoles,727
boise-state-broncos,721
florida-gators,660
auburn-tigers,650
oklahoma-sooners,636
utah-utes,593
tennessee-volunteers,582
lsu-tigers,381
north-carolina-tar-heels,355
navy-midshipmen,286
colorado-buffaloes,238
penn-state-nittany-lions,220
virginia-tech-hokies,130
washington-state-cougars,107
houston-cougars,88
oklahoma-state-cowboys,74
arkansas-razorbacks,14
troy-trojans,11
usc-trojans,7
san-diego-state-aztecs,3
pittsburgh-panthers,3
southern-methodist-mustangs,2
