Teams,Borda Points
alabama-crimson-tide,1524
michigan-wolverines,1432
clemson-tigers,1408
washington-huskies,1364
louisville-cardinals,1255
ohio-state-buckeyes,1245
wisconsin-badgers,1159
auburn-tigers,1081
oklahoma-sooners,996
texas-am-aggies,820
west-virginia-mountaineers,807
penn-state-nittany-lions,752
utah-utes,687
western-michigan-broncos,585
north-carolina-tar-heels,562
colorado-buffaloes,550
oklahoma-state-cowboys,518
virginia-tech-hokies,480
lsu-tigers,457
florida-state-seminoles,454
nebraska-cornhuskers,438
florida-gators,401
washington-state-cougars,309
boise-state-broncos,229
baylor-bears,93
usc-trojans,77
san-diego-state-aztecs,42
troy-trojans,30
houston-cougars,26
tennessee-volunteers,10
south-florida-bulls,3
minnesota-golden-gophers,3
navy-midshipmen,3
tulsa-golden-hurricane,3
wyoming-cowboys,2
