Teams,Borda Points
alabama-crimson-tide,1520
ohio-state-buckeyes,1444
clemson-tigers,1406
michigan-wolverines,1339
washington-huskies,1286
texas-am-aggies,1202
louisville-cardinals,1193
wisconsin-badgers,1020
tennessee-volunteers,962
nebraska-cornhuskers,958
baylor-bears,935
ole-miss-rebels,800
houston-cougars,702
florida-state-seminoles,630
boise-state-broncos,595
miami-fl-hurricanes,579
virginia-tech-hokies,549
florida-gators,486
oklahoma-sooners,479
west-virginia-mountaineers,428
utah-utes,299
arkansas-razorbacks,208
auburn-tigers,174
navy-midshipmen,133
georgia-bulldogs,65
arizona-state-sun-devils,61
north-carolina-tar-heels,53
oklahoma-state-cowboys,52
lsu-tigers,52
north-dakota-state-bison,40
stanford-cardinal,28
south-florida-bulls,25
colorado-buffaloes,24
tcu-horned-frogs,14
washington-state-cougars,12
north-carolina-state-wolfpack,11
san-diego-state-aztecs,3
iowa-hawkeyes,3
air-force-falcons,3
wake-forest-demon-deacons,2
