Teams,Borda Points
alabama-crimson-tide,1524
michigan-wolverines,1435
clemson-tigers,1401
washington-huskies,1369
louisville-cardinals,1262
ohio-state-buckeyes,1207
texas-am-aggies,1150
wisconsin-badgers,1122
nebraska-cornhuskers,952
florida-gators,934
auburn-tigers,933
oklahoma-sooners,853
baylor-bears,710
lsu-tigers,623
utah-utes,553
western-michigan-broncos,523
north-carolina-tar-heels,465
florida-state-seminoles,442
penn-state-nittany-lions,434
colorado-buffaloes,420
virginia-tech-hokies,396
oklahoma-state-cowboys,389
boise-state-broncos,251
washington-state-cougars,176
houston-cougars,76
usc-trojans,48
san-diego-state-aztecs,30
troy-trojans,28
tennessee-volunteers,22
south-florida-bulls,18
arkansas-razorbacks,8
wyoming-cowboys,8
tulsa-golden-hurricane,3
