TeamA,TeamB,A>B,B>A
alabama-crimson-tide,arizona-state-sun-devils,60,0
alabama-crimson-tide,arizona-wildcats,60,0
alabama-crimson-tide,auburn-tigers,14,46
alabama-crimson-tide,baylor-bears,59,1
alabama-crimson-tide,clemson-tigers,60,0
alabama-crimson-tide,colorado-state-rams,60,0
alabama-crimson-tide,duke-blue-devils,60,0
alabama-crimson-tide,florida-gators,60,0
alabama-crimson-tide,florida-state-seminoles,0,60
alabama-crimson-tide,georgia-bulldogs,60,0
alabama-crimson-tide,georgia-tech-yellow-jackets,60,0
alabama-crimson-tide,kansas-state-wildcats,56,4
alabama-crimson-tide,louisville-cardinals,60,0
alabama-crimson-tide,lsu-tigers,60,0
alabama-crimson-tide,marshall-thundering-herd,60,0
alabama-crimson-tide,michigan-state-spartans,53,7
alabama-crimson-tide,mississippi-state-bulldogs,0,60
alabama-crimson-tide,missouri-tigers,60,0
alabama-crimson-tide,nebraska-cornhuskers,60,0
alabama-crimson-tide,north-dakota-state-bison,60,0
alabama-crimson-tide,notre-dame-fighting-irish,57,3
alabama-crimson-tide,ohio-state-buckeyes,60,0
alabama-crimson-tide,oklahoma-sooners,60,0
alabama-crimson-tide,ole-miss-rebels,58,2
alabama-crimson-tide,oregon-ducks,37,23
alabama-crimson-tide,stanford-cardinal,60,0
alabama-crimson-tide,tcu-horned-frogs,47,13
alabama-crimson-tide,texas-am-aggies,60,0
alabama-crimson-tide,ucla-bruins,60,0
alabama-crimson-tide,usc-trojans,60,0
alabama-crimson-tide,utah-utes,60,0
alabama-crimson-tide,west-virginia-mountaineers,60,0
alabama-crimson-tide,wisconsin-badgers,60,0
arizona-state-sun-devils,arizona-wildcats,60,0
arizona-state-sun-devils,auburn-tigers,0,60
arizona-state-sun-devils,baylor-bears,12,48
arizona-state-sun-devils,clemson-tigers,60,0
arizona-state-sun-devils,colorado-state-rams,60,0
arizona-state-sun-devils,duke-blue-devils,60,0
arizona-state-sun-devils,florida-gators,60,0
arizona-state-sun-devils,florida-state-seminoles,0,60
arizona-state-sun-devils,georgia-bulldogs,59,1
arizona-state-sun-devils,georgia-tech-yellow-jackets,60,0
arizona-state-sun-devils,kansas-state-wildcats,4,56
arizona-state-sun-devils,louisville-cardinals,60,0
arizona-state-sun-devils,lsu-tigers,49,11
arizona-state-sun-devils,marshall-thundering-herd,60,0
arizona-state-sun-devils,michigan-state-spartans,2,58
arizona-state-sun-devils,mississippi-state-bulldogs,0,60
arizona-state-sun-devils,missouri-tigers,60,0
arizona-state-sun-devils,nebraska-cornhuskers,47,13
arizona-state-sun-devils,north-dakota-state-bison,60,0
arizona-state-sun-devils,notre-dame-fighting-irish,3,57
arizona-state-sun-devils,ohio-state-buckeyes,36,24
arizona-state-sun-devils,oklahoma-sooners,55,5
arizona-state-sun-devils,ole-miss-rebels,29,31
arizona-state-sun-devils,oregon-ducks,0,60
arizona-state-sun-devils,stanford-cardinal,60,0
arizona-state-sun-devils,tcu-horned-frogs,1,59
arizona-state-sun-devils,texas-am-aggies,60,0
arizona-state-sun-devils,ucla-bruins,55,5
arizona-state-sun-devils,usc-trojans,60,0
arizona-state-sun-devils,utah-utes,60,0
arizona-state-sun-devils,west-virginia-mountaineers,59,1
arizona-state-sun-devils,wisconsin-badgers,60,0
arizona-wildcats,auburn-tigers,0,60
arizona-wildcats,baylor-bears,0,60
arizona-wildcats,clemson-tigers,34,26
arizona-wildcats,colorado-state-rams,55,5
arizona-wildcats,duke-blue-devils,32,28
arizona-wildcats,florida-gators,58,0
arizona-wildcats,florida-state-seminoles,0,60
arizona-wildcats,georgia-bulldogs,14,46
arizona-wildcats,georgia-tech-yellow-jackets,58,0
arizona-wildcats,kansas-state-wildcats,0,60
arizona-wildcats,louisville-cardinals,58,1
arizona-wildcats,lsu-tigers,3,57
arizona-wildcats,marshall-thundering-herd,43,17
arizona-wildcats,michigan-state-spartans,0,60
arizona-wildcats,mississippi-state-bulldogs,0,60
arizona-wildcats,missouri-tigers,55,3
arizona-wildcats,nebraska-cornhuskers,4,56
arizona-wildcats,north-dakota-state-bison,58,0
arizona-wildcats,notre-dame-fighting-irish,0,60
arizona-wildcats,ohio-state-buckeyes,2,58
arizona-wildcats,oklahoma-sooners,10,50
arizona-wildcats,ole-miss-rebels,0,60
