TeamA,TeamB,A>B,B>A
air-force-falcons,alabama-crimson-tide,0,59
air-force-falcons,arizona-state-sun-devils,0,58
air-force-falcons,arizona-wildcats,0,59
air-force-falcons,auburn-tigers,0,53
air-force-falcons,baylor-bears,0,59
air-force-falcons,boise-state-broncos,0,58
air-force-falcons,cincinnati-bearcats,3,3
air-force-falcons,clemson-tigers,0,59
air-force-falcons,colorado-state-rams,3,5
air-force-falcons,duke-blue-devils,3,11
air-force-falcons,florida-state-seminoles,0,59
air-force-falcons,georgia-bulldogs,0,59
air-force-falcons,georgia-tech-yellow-jackets,0,59
air-force-falcons,kansas-state-wildcats,0,59
air-force-falcons,louisville-cardinals,0,59
air-force-falcons,lsu-tigers,3,48
air-force-falcons,marshall-thundering-herd,3,14
air-force-falcons,memphis-tigers,3,12
air-force-falcons,michigan-state-spartans,0,59
air-force-falcons,minnesota-golden-gophers,3,17
air-force-falcons,mississippi-state-bulldogs,0,59
air-force-falcons,missouri-tigers,0,57
air-force-falcons,nebraska-cornhuskers,1,23
air-force-falcons,northern-illinois-huskies,2,6
air-force-falcons,ohio-state-buckeyes,0,59
air-force-falcons,oklahoma-sooners,2,21
air-force-falcons,ole-miss-rebels,0,59
air-force-falcons,oregon-ducks,0,59
air-force-falcons,stanford-cardinal,3,1
air-force-falcons,tcu-horned-frogs,0,59
air-force-falcons,ucf-knights,3,2
air-force-falcons,ucla-bruins,0,59
air-force-falcons,usc-trojans,2,37
air-force-falcons,utah-utes,3,39
air-force-falcons,west-virginia-mountaineers,3,1
air-force-falcons,wisconsin-badgers,0,58
alabama-crimson-tide,arizona-state-sun-devils,59,0
alabama-crimson-tide,arizona-wildcats,59,0
alabama-crimson-tide,auburn-tigers,59,0
alabama-crimson-tide,baylor-bears,59,0
alabama-crimson-tide,boise-state-broncos,59,0
alabama-crimson-tide,cincinnati-bearcats,59,0
alabama-crimson-tide,clemson-tigers,59,0
alabama-crimson-tide,colorado-state-rams,59,0
alabama-crimson-tide,duke-blue-devils,59,0
alabama-crimson-tide,florida-state-seminoles,32,27
alabama-crimson-tide,georgia-bulldogs,59,0
alabama-crimson-tide,georgia-tech-yellow-jackets,59,0
alabama-crimson-tide,kansas-state-wildcats,59,0
alabama-crimson-tide,louisville-cardinals,59,0
alabama-crimson-tide,lsu-tigers,59,0
alabama-crimson-tide,marshall-thundering-herd,59,0
alabama-crimson-tide,memphis-tigers,59,0
alabama-crimson-tide,michigan-state-spartans,59,0
alabama-crimson-tide,minnesota-golden-gophers,59,0
alabama-crimson-tide,mississippi-state-bulldogs,59,0
alabama-crimson-tide,missouri-tigers,59,0
alabama-crimson-tide,nebraska-cornhuskers,59,0
alabama-crimson-tide,northern-illinois-huskies,59,0
alabama-crimson-tide,ohio-state-buckeyes,59,0
alabama-crimson-tide,oklahoma-sooners,59,0
alabama-crimson-tide,ole-miss-rebels,59,0
alabama-crimson-tide,oregon-ducks,40,19
alabama-crimson-tide,stanford-cardinal,59,0
alabama-crimson-tide,tcu-horned-frogs,57,2
alabama-crimson-tide,ucf-knights,59,0
alabama-crimson-tide,ucla-bruins,59,0
alabama-crimson-tide,usc-trojans,59,0
alabama-crimson-tide,utah-utes,59,0
alabama-crimson-tide,west-virginia-mountaineers,59,0
alabama-crimson-tide,wisconsin-badgers,59,0
arizona-state-sun-devils,arizona-wildcats,5,54
arizona-state-sun-devils,auburn-tigers,48,10
arizona-state-sun-devils,baylor-bears,0,59
arizona-state-sun-devils,boise-state-broncos,51,8
arizona-state-sun-devils,cincinnati-bearcats,58,0
arizona-state-sun-devils,clemson-tigers,44,15
arizona-state-sun-devils,colorado-state-rams,58,0
arizona-state-sun-devils,duke-blue-devils,58,0
arizona-state-sun-devils,florida-state-seminoles,0,59
arizona-state-sun-devils,georgia-bulldogs,15,44
arizona-state-sun-devils,georgia-tech-yellow-jackets,9,50
arizona-state-sun-devils,kansas-state-wildcats,6,53
arizona-state-sun-devils,louisville-cardinals,48,11
arizona-state-sun-devils,lsu-tigers,55,4
arizona-state-sun-devils,marshall-thundering-herd,58,1
arizona-state-sun-devils,memphis-tigers,58,0
arizona-state-sun-devils,michigan-state-spartans,0,59
arizona-state-sun-devils,minnesota-golden-gophers,58,1
arizona-state-sun-devils,mississippi-state-bulldogs,2,57
arizona-state-sun-devils,missouri-tigers,25,34
arizona-state-sun-devils,nebraska-cornhuskers,57,1
arizona-state-sun-devils,northern-illinois-huskies,58,0
arizona-state-sun-devils,ohio-state-buckeyes,0,59
arizona-state-sun-devils,oklahoma-sooners,58,1
arizona-state-sun-devils,ole-miss-rebels,2,57
arizona-state-sun-devils,oregon-ducks,0,59
arizona-state-sun-devils,stanford-cardinal,58,0
arizona-state-sun-devils,tcu-horned-frogs,0,59
arizona-state-sun-devils,ucf-knights,58,0
arizona-state-sun-devils,ucla-bruins,16,43
arizona-state-sun-devils,usc-trojans,58,1
arizona-state-sun-devils,utah-utes,58,1
arizona-state-sun-devils,west-virginia-mountaineers,58,0
arizona-state-sun-devils,wisconsin-badgers,32,27
arizona-wildcats,auburn-tigers,54,5
arizona-wildcats,baylor-bears,0,59
arizona-wildcats,boise-state-broncos,55,4
arizona-wildcats,cincinnati-bearcats,59,0
arizona-wildcats,clemson-tigers,54,5
arizona-wildcats,colorado-state-rams,59,0
arizona-wildcats,duke-blue-devils,59,0
arizona-wildcats,florida-state-seminoles,0,59
arizona-wildcats,georgia-bulldogs,38,21
arizona-wildcats,georgia-tech-yellow-jackets,23,36
arizona-wildcats,kansas-state-wildcats,25,34
arizona-wildcats,louisville-cardinals,56,3
arizona-wildcats,lsu-tigers,56,3
arizona-wildcats,marshall-thundering-herd,58,1
arizona-wildcats,memphis-tigers,59,0
arizona-wildcats,michigan-state-spartans,3,56
arizona-wildcats,minnesota-golden-gophers,58,1
arizona-wildcats,mississippi-state-bulldogs,1,58
arizona-wildcats,missouri-tigers,47,12
arizona-wildcats,nebraska-cornhuskers,58,1
arizona-wildcats,northern-illinois-huskies,59,0
arizona-wildcats,ohio-state-buckeyes,0,59
arizona-wildcats,oklahoma-sooners,59,0
arizona-wildcats,ole-miss-rebels,11,48
arizona-wildcats,oregon-ducks,0,59
arizona-wildcats,stanford-cardinal,59,0
arizona-wildcats,tcu-horned-frogs,0,59
arizona-wildcats,ucf-knights,59,0
arizona-wildcats,ucla-bruins,43,16
arizona-wildcats,usc-trojans,58,1
arizona-wildcats,utah-utes,58,1
arizona-wildcats,west-virginia-mountaineers,59,0
arizona-wildcats,wisconsin-badgers,54,5
auburn-tigers,baylor-bears,0,59
auburn-tigers,boise-state-broncos,46,13
auburn-tigers,cincinnati-bearcats,53,0
auburn-tigers,clemson-tigers,22,37
auburn-tigers,colorado-state-rams,53,3
auburn-tigers,duke-blue-devils,53,3
auburn-tigers,florida-state-seminoles,0,59
auburn-tigers,georgia-bulldogs,3,56
auburn-tigers,georgia-tech-yellow-jackets,3,56
auburn-tigers,kansas-state-wildcats,4,55
auburn-tigers,louisville-cardinals,36,23
auburn-tigers,lsu-tigers,50,5
auburn-tigers,marshall-thundering-herd,52,6
auburn-tigers,memphis-tigers,53,3
auburn-tigers,michigan-state-spartans,0,59
auburn-tigers,minnesota-golden-gophers,53,2
auburn-tigers,mississippi-state-bulldogs,1,58
auburn-tigers,missouri-tigers,19,39
auburn-tigers,nebraska-cornhuskers,51,4
auburn-tigers,northern-illinois-huskies,53,1
auburn-tigers,ohio-state-buckeyes,0,59
auburn-tigers,oklahoma-sooners,52,4
auburn-tigers,ole-miss-rebels,2,57
auburn-tigers,oregon-ducks,0,59
auburn-tigers,stanford-cardinal,53,0
auburn-tigers,tcu-horned-frogs,0,59
auburn-tigers,ucf-knights,53,1
auburn-tigers,ucla-bruins,13,46
auburn-tigers,usc-trojans,53,4
auburn-tigers,utah-utes,53,3
auburn-tigers,west-virginia-mountaineers,53,0
