Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1460
notre-dame-fighting-irish,1405
oklahoma-sooners,1327
ohio-state-buckeyes,1254
georgia-bulldogs,1247
ucf-knights,1158
michigan-wolverines,1076
washington-huskies,992
florida-gators,894
lsu-tigers,847
washington-state-cougars,845
penn-state-nittany-lions,773
texas-longhorns,763
west-virginia-mountaineers,696
kentucky-wildcats,641
syracuse-orange,518
mississippi-state-bulldogs,378
fresno-state-bulldogs,376
utah-utes,367
texas-am-aggies,362
army-west-point-black-knights,221
boise-state-broncos,148
missouri-tigers,141
iowa-state-cyclones,113
northwestern-wildcats,111
north-carolina-state-wolfpack,59
cincinnati-bearcats,41
stanford-cardinal,30
appalachian-state-mountaineers,25
uab-blazers,5
iowa-hawkeyes,4
troy-trojans,2
oregon-ducks,1
