Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1455
notre-dame-fighting-irish,1412
michigan-wolverines,1327
georgia-bulldogs,1288
oklahoma-sooners,1182
washington-state-cougars,1149
ucf-knights,1065
lsu-tigers,1064
ohio-state-buckeyes,1019
texas-longhorns,856
west-virginia-mountaineers,824
florida-gators,709
utah-state-aggies,671
penn-state-nittany-lions,661
washington-huskies,639
kentucky-wildcats,518
utah-utes,502
syracuse-orange,449
boise-state-broncos,313
mississippi-state-bulldogs,285
army-west-point-black-knights,211
iowa-state-cyclones,151
pittsburgh-panthers,149
fresno-state-bulldogs,118
north-carolina-state-wolfpack,52
cincinnati-bearcats,49
missouri-tigers,44
texas-am-aggies,33
auburn-tigers,15
stanford-cardinal,11
iowa-hawkeyes,9
uab-blazers,5
houston-cougars,4
wisconsin-badgers,3
buffalo-bulls,2
troy-trojans,1
