Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1455
notre-dame-fighting-irish,1412
michigan-wolverines,1327
georgia-bulldogs,1288
oklahoma-sooners,1182
washington-state-cougars,1149
ucf-knights,1065
lsu-tigers,1064
ohio-state-buckeyes,1019
texas-longhorns,857
west-virginia-mountaineers,825
florida-gators,718
utah-state-aggies,680
penn-state-nittany-lions,675
washington-huskies,643
kentucky-wildcats,540
syracuse-orange,459
northwestern-wildcats,350
boise-state-broncos,331
mississippi-state-bulldogs,298
army-west-point-black-knights,225
pittsburgh-panthers,161
iowa-state-cyclones,154
fresno-state-bulldogs,124
north-carolina-state-wolfpack,53
cincinnati-bearcats,52
missouri-tigers,43
texas-am-aggies,38
auburn-tigers,15
stanford-cardinal,12
iowa-hawkeyes,10
uab-blazers,5
houston-cougars,4
wisconsin-badgers,3
troy-trojans,2
buffalo-bulls,2
