Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1455
notre-dame-fighting-irish,1412
michigan-wolverines,1327
georgia-bulldogs,1288
oklahoma-sooners,1182
washington-state-cougars,1149
lsu-tigers,1065
ucf-knights,1064
ohio-state-buckeyes,1022
texas-longhorns,866
west-virginia-mountaineers,838
florida-gators,732
penn-state-nittany-lions,693
washington-huskies,668
kentucky-wildcats,554
utah-utes,537
syracuse-orange,472
northwestern-wildcats,357
boise-state-broncos,339
mississippi-state-bulldogs,305
army-west-point-black-knights,226
pittsburgh-panthers,159
iowa-state-cyclones,156
fresno-state-bulldogs,129
north-carolina-state-wolfpack,57
cincinnati-bearcats,55
missouri-tigers,44
texas-am-aggies,38
auburn-tigers,14
stanford-cardinal,11
iowa-hawkeyes,9
uab-blazers,6
houston-cougars,4
wisconsin-badgers,3
troy-trojans,2
buffalo-bulls,2
