Teams,Borda Points
alabama-crimson-tide,1500
clemson-tigers,1435
notre-dame-fighting-irish,1381
michigan-wolverines,1304
georgia-bulldogs,1263
oklahoma-sooners,1181
west-virginia-mountaineers,1065
ohio-state-buckeyes,1025
lsu-tigers,1020
washington-state-cougars,1010
ucf-knights,1001
kentucky-wildcats,780
syracuse-orange,624
utah-state-aggies,586
texas-longhorns,560
fresno-state-bulldogs,506
boston-college-eagles,490
mississippi-state-bulldogs,486
florida-gators,403
washington-huskies,343
penn-state-nittany-lions,278
north-carolina-state-wolfpack,265
iowa-state-cyclones,230
michigan-state-spartans,216
cincinnati-bearcats,143
utah-utes,111
auburn-tigers,96
wisconsin-badgers,37
uab-blazers,32
northwestern-wildcats,28
iowa-hawkeyes,18
boise-state-broncos,16
purdue-boilermakers,14
buffalo-bulls,12
oregon-ducks,10
san-diego-state-aztecs,7
duke-blue-devils,4
texas-am-aggies,3
houston-cougars,3
texas-tech-red-raiders,2
