Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1459
notre-dame-fighting-irish,1406
michigan-wolverines,1327
georgia-bulldogs,1288
oklahoma-sooners,1188
west-virginia-mountaineers,1111
washington-state-cougars,1052
ohio-state-buckeyes,1050
lsu-tigers,1019
ucf-knights,983
syracuse-orange,788
texas-longhorns,730
utah-state-aggies,691
florida-gators,584
penn-state-nittany-lions,549
washington-huskies,509
iowa-state-cyclones,506
cincinnati-bearcats,361
kentucky-wildcats,354
utah-utes,322
boise-state-broncos,168
northwestern-wildcats,152
army-west-point-black-knights,152
mississippi-state-bulldogs,145
uab-blazers,91
fresno-state-bulldogs,73
north-carolina-state-wolfpack,34
buffalo-bulls,34
pittsburgh-panthers,33
michigan-state-spartans,33
duke-blue-devils,23
texas-am-aggies,16
iowa-hawkeyes,8
arizona-state-sun-devils,6
auburn-tigers,3
stanford-cardinal,3
troy-trojans,2
