Teams,Borda Points
alabama-crimson-tide,1497
georgia-bulldogs,1403
ohio-state-buckeyes,1396
clemson-tigers,1311
notre-dame-fighting-irish,1293
west-virginia-mountaineers,1153
washington-huskies,1086
penn-state-nittany-lions,1079
texas-longhorns,937
ucf-knights,909
oklahoma-sooners,868
michigan-wolverines,859
lsu-tigers,780
florida-gators,702
wisconsin-badgers,701
miami-fl-hurricanes,585
oregon-ducks,501
kentucky-wildcats,476
colorado-buffaloes,406
auburn-tigers,329
north-carolina-state-wolfpack,327
texas-am-aggies,258
south-florida-bulls,143
mississippi-state-bulldogs,136
cincinnati-bearcats,113
iowa-hawkeyes,88
stanford-cardinal,59
washington-state-cougars,41
san-diego-state-aztecs,24
tcu-horned-frogs,20
appalachian-state-mountaineers,11
utah-utes,2
south-carolina-gamecocks,2
hawaii-warriors,1
