Teams,Borda Points
clemson-tigers,1525
alabama-crimson-tide,1462
ohio-state-buckeyes,1364
oklahoma-sooners,1356
notre-dame-fighting-irish,1286
lsu-tigers,1120
georgia-bulldogs,1104
florida-gators,1104
texas-longhorns,1077
washington-state-cougars,959
ucf-knights,898
kentucky-wildcats,825
washington-huskies,809
michigan-wolverines,751
syracuse-orange,693
texas-am-aggies,574
penn-state-nittany-lions,515
army-west-point-black-knights,451
west-virginia-mountaineers,326
northwestern-wildcats,321
boise-state-broncos,227
utah-state-aggies,222
cincinnati-bearcats,204
iowa-hawkeyes,150
appalachian-state-mountaineers,123
stanford-cardinal,64
mississippi-state-bulldogs,56
utah-utes,53
uab-blazers,44
iowa-state-cyclones,31
auburn-tigers,21
oregon-ducks,17
missouri-tigers,11
georgia-southern-eagles,7
troy-trojans,7
oklahoma-state-cowboys,4
north-carolina-state-wolfpack,3
wisconsin-badgers,3
