Teams,Borda Points
alabama-crimson-tide,1521
georgia-bulldogs,1416
clemson-tigers,1405
ohio-state-buckeyes,1357
oklahoma-sooners,1283
lsu-tigers,1241
stanford-cardinal,1055
notre-dame-fighting-irish,1034
auburn-tigers,958
washington-huskies,947
penn-state-nittany-lions,947
west-virginia-mountaineers,841
virginia-tech-hokies,816
mississippi-state-bulldogs,792
oklahoma-state-cowboys,589
ucf-knights,560
tcu-horned-frogs,508
wisconsin-badgers,495
michigan-wolverines,457
oregon-ducks,407
miami-fl-hurricanes,370
boston-college-eagles,149
michigan-state-spartans,93
byu-cougars,81
boise-state-broncos,76
iowa-hawkeyes,73
duke-blue-devils,72
colorado-buffaloes,57
kentucky-wildcats,48
california-golden-bears,43
south-florida-bulls,15
texas-longhorns,14
north-carolina-state-wolfpack,12
missouri-tigers,9
arizona-state-sun-devils,9
utah-utes,8
san-diego-state-aztecs,7
north-texas-mean-green,6
south-carolina-gamecocks,4
washington-state-cougars,3
syracuse-orange,2
