Teams,Borda Points
alabama-crimson-tide,1517
clemson-tigers,1430
georgia-bulldogs,1407
ohio-state-buckeyes,1288
oklahoma-sooners,1263
wisconsin-badgers,1227
auburn-tigers,1224
notre-dame-fighting-irish,1022
stanford-cardinal,992
washington-huskies,884
penn-state-nittany-lions,836
lsu-tigers,830
virginia-tech-hokies,794
west-virginia-mountaineers,793
tcu-horned-frogs,678
mississippi-state-bulldogs,654
boise-state-broncos,501
ucf-knights,494
michigan-wolverines,385
oregon-ducks,301
miami-fl-hurricanes,299
usc-trojans,251
arizona-state-sun-devils,139
oklahoma-state-cowboys,120
michigan-state-spartans,105
utah-utes,93
texas-am-aggies,93
boston-college-eagles,47
houston-cougars,32
maryland-terrapins,30
colorado-buffaloes,26
kentucky-wildcats,19
duke-blue-devils,10
north-carolina-state-wolfpack,9
hawaii-warriors,5
ole-miss-rebels,5
washington-state-cougars,5
south-florida-bulls,4
florida-state-seminoles,2
south-carolina-gamecocks,2
