Teams,Borda Points
alabama-crimson-tide,1505
clemson-tigers,1476
georgia-bulldogs,1350
wisconsin-badgers,1271
ohio-state-buckeyes,1256
washington-huskies,1215
oklahoma-sooners,1173
miami-fl-hurricanes,1027
auburn-tigers,1015
penn-state-nittany-lions,1013
michigan-state-spartans,880
notre-dame-fighting-irish,811
stanford-cardinal,782
michigan-wolverines,780
usc-trojans,567
tcu-horned-frogs,554
west-virginia-mountaineers,536
florida-state-seminoles,409
virginia-tech-hokies,377
ucf-knights,348
boise-state-broncos,329
texas-longhorns,249
oregon-ducks,172
lsu-tigers,121
south-carolina-gamecocks,116
florida-gators,82
utah-utes,70
oklahoma-state-cowboys,68
florida-atlantic-owls,47
arizona-wildcats,33
texas-am-aggies,26
north-carolina-state-wolfpack,26
boston-college-eagles,25
northwestern-wildcats,15
kansas-state-wildcats,13
iowa-state-cyclones,10
houston-cougars,7
troy-trojans,3
memphis-tigers,3
iowa-hawkeyes,3
kentucky-wildcats,2
fresno-state-bulldogs,2
arkansas-state-red-wolves,2
