Teams,Borda Points
alabama-crimson-tide,1523
georgia-bulldogs,1422
clemson-tigers,1409
ohio-state-buckeyes,1363
lsu-tigers,1238
oklahoma-sooners,1201
stanford-cardinal,1143
notre-dame-fighting-irish,1067
penn-state-nittany-lions,1001
auburn-tigers,987
washington-huskies,946
west-virginia-mountaineers,923
ucf-knights,729
michigan-wolverines,699
wisconsin-badgers,662
miami-fl-hurricanes,574
kentucky-wildcats,552
texas-longhorns,323
oregon-ducks,317
byu-cougars,289
duke-blue-devils,264
mississippi-state-bulldogs,264
california-golden-bears,124
texas-tech-red-raiders,114
colorado-buffaloes,88
boise-state-broncos,66
virginia-tech-hokies,62
south-florida-bulls,58
oklahoma-state-cowboys,51
texas-am-aggies,50
south-carolina-gamecocks,35
syracuse-orange,34
iowa-hawkeyes,34
north-carolina-state-wolfpack,32
florida-gators,32
tcu-horned-frogs,30
north-texas-mean-green,13
cincinnati-bearcats,11
utah-utes,10
missouri-tigers,9
san-diego-state-aztecs,7
buffalo-bulls,7
ole-miss-rebels,7
maryland-terrapins,6
arizona-state-sun-devils,5
