Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1459
notre-dame-fighting-irish,1406
michigan-wolverines,1327
georgia-bulldogs,1288
oklahoma-sooners,1188
west-virginia-mountaineers,1111
washington-state-cougars,1052
ohio-state-buckeyes,1050
lsu-tigers,1019
ucf-knights,983
syracuse-orange,787
texas-longhorns,727
utah-state-aggies,689
florida-gators,579
penn-state-nittany-lions,547
washington-huskies,501
iowa-state-cyclones,500
cincinnati-bearcats,349
kentucky-wildcats,347
utah-utes,311
boston-college-eagles,261
boise-state-broncos,157
northwestern-wildcats,146
mississippi-state-bulldogs,135
uab-blazers,84
fresno-state-bulldogs,66
buffalo-bulls,39
pittsburgh-panthers,32
michigan-state-spartans,31
north-carolina-state-wolfpack,30
duke-blue-devils,21
texas-am-aggies,16
iowa-hawkeyes,8
arizona-state-sun-devils,6
auburn-tigers,3
stanford-cardinal,3
troy-trojans,2
