Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1459
notre-dame-fighting-irish,1406
michigan-wolverines,1327
georgia-bulldogs,1288
oklahoma-sooners,1188
west-virginia-mountaineers,1111
washington-state-cougars,1052
ohio-state-buckeyes,1050
lsu-tigers,1019
ucf-knights,983
syracuse-orange,787
texas-longhorns,726
utah-state-aggies,689
florida-gators,576
penn-state-nittany-lions,543
washington-huskies,503
iowa-state-cyclones,500
cincinnati-bearcats,346
kentucky-wildcats,339
utah-utes,311
boston-college-eagles,259
boise-state-broncos,148
northwestern-wildcats,140
mississippi-state-bulldogs,135
army-west-point-black-knights,132
uab-blazers,82
north-carolina-state-wolfpack,33
michigan-state-spartans,31
pittsburgh-panthers,30
buffalo-bulls,29
duke-blue-devils,20
texas-am-aggies,16
iowa-hawkeyes,8
arizona-state-sun-devils,6
auburn-tigers,3
stanford-cardinal,3
troy-trojans,2
