Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1460
notre-dame-fighting-irish,1405
oklahoma-sooners,1327
ohio-state-buckeyes,1254
georgia-bulldogs,1247
ucf-knights,1158
michigan-wolverines,1076
washington-huskies,992
florida-gators,894
lsu-tigers,847
washington-state-cougars,845
penn-state-nittany-lions,773
texas-longhorns,764
west-virginia-mountaineers,695
kentucky-wildcats,640
syracuse-orange,517
mississippi-state-bulldogs,379
fresno-state-bulldogs,374
utah-utes,363
texas-am-aggies,360
army-west-point-black-knights,213
boise-state-broncos,147
missouri-tigers,135
iowa-state-cyclones,112
northwestern-wildcats,109
utah-state-aggies,86
north-carolina-state-wolfpack,58
stanford-cardinal,28
appalachian-state-mountaineers,20
uab-blazers,5
iowa-hawkeyes,4
troy-trojans,2
oregon-ducks,1
