Teams,Borda Points
alabama-crimson-tide,1475
clemson-tigers,1406
notre-dame-fighting-irish,1355
lsu-tigers,1282
michigan-wolverines,1208
texas-longhorns,1146
georgia-bulldogs,1099
oklahoma-sooners,1034
ucf-knights,969
florida-gators,963
ohio-state-buckeyes,952
kentucky-wildcats,730
west-virginia-mountaineers,728
washington-state-cougars,671
washington-huskies,656
texas-am-aggies,612
penn-state-nittany-lions,516
iowa-hawkeyes,500
oregon-ducks,450
south-florida-bulls,310
north-carolina-state-wolfpack,215
utah-utes,199
stanford-cardinal,158
appalachian-state-mountaineers,97
texas-tech-red-raiders,66
san-diego-state-aztecs,64
utah-state-aggies,57
fresno-state-bulldogs,46
miami-fl-hurricanes,40
virginia-cavaliers,32
houston-cougars,26
purdue-boilermakers,25
cincinnati-bearcats,10
michigan-state-spartans,9
auburn-tigers,5
mississippi-state-bulldogs,4
boston-college-eagles,3
uab-blazers,2
