Teams,Borda Points
alabama-crimson-tide,1523
georgia-bulldogs,1422
clemson-tigers,1409
ohio-state-buckeyes,1363
lsu-tigers,1238
oklahoma-sooners,1201
stanford-cardinal,1143
notre-dame-fighting-irish,1067
penn-state-nittany-lions,1001
auburn-tigers,987
washington-huskies,946
west-virginia-mountaineers,923
ucf-knights,727
michigan-wolverines,700
wisconsin-badgers,664
miami-fl-hurricanes,576
kentucky-wildcats,545
texas-longhorns,320
oregon-ducks,315
byu-cougars,287
michigan-state-spartans,270
mississippi-state-bulldogs,260
california-golden-bears,130
texas-tech-red-raiders,115
colorado-buffaloes,91
boise-state-broncos,63
virginia-tech-hokies,60
south-florida-bulls,57
oklahoma-state-cowboys,52
texas-am-aggies,50
south-carolina-gamecocks,37
iowa-hawkeyes,35
syracuse-orange,34
florida-gators,34
north-carolina-state-wolfpack,31
tcu-horned-frogs,26
north-texas-mean-green,15
utah-utes,11
cincinnati-bearcats,11
buffalo-bulls,8
missouri-tigers,7
ole-miss-rebels,7
maryland-terrapins,7
san-diego-state-aztecs,6
arizona-state-sun-devils,4
