Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1460
notre-dame-fighting-irish,1405
oklahoma-sooners,1327
ohio-state-buckeyes,1254
georgia-bulldogs,1247
ucf-knights,1158
michigan-wolverines,1076
washington-huskies,992
florida-gators,894
lsu-tigers,848
washington-state-cougars,845
penn-state-nittany-lions,773
texas-longhorns,763
west-virginia-mountaineers,699
kentucky-wildcats,641
syracuse-orange,521
mississippi-state-bulldogs,383
fresno-state-bulldogs,373
utah-utes,369
texas-am-aggies,364
army-west-point-black-knights,225
missouri-tigers,143
northwestern-wildcats,122
iowa-state-cyclones,119
utah-state-aggies,93
north-carolina-state-wolfpack,58
cincinnati-bearcats,43
stanford-cardinal,29
appalachian-state-mountaineers,23
uab-blazers,5
iowa-hawkeyes,5
troy-trojans,2
oregon-ducks,1
