Teams,Borda Points
alabama-crimson-tide,1500
clemson-tigers,1435
notre-dame-fighting-irish,1381
michigan-wolverines,1304
georgia-bulldogs,1263
oklahoma-sooners,1181
west-virginia-mountaineers,1066
ohio-state-buckeyes,1025
lsu-tigers,1020
washington-state-cougars,1010
ucf-knights,1001
kentucky-wildcats,788
syracuse-orange,641
utah-state-aggies,604
texas-longhorns,581
fresno-state-bulldogs,532
mississippi-state-bulldogs,512
florida-gators,432
washington-huskies,374
penn-state-nittany-lions,310
north-carolina-state-wolfpack,288
iowa-state-cyclones,262
michigan-state-spartans,245
cincinnati-bearcats,170
utah-utes,134
auburn-tigers,109
wisconsin-badgers,45
army-west-point-black-knights,44
uab-blazers,40
northwestern-wildcats,29
iowa-hawkeyes,25
purdue-boilermakers,24
boise-state-broncos,19
buffalo-bulls,14
oregon-ducks,12
san-diego-state-aztecs,7
duke-blue-devils,5
houston-cougars,5
texas-am-aggies,3
texas-tech-red-raiders,3
