Teams,Borda Points
alabama-crimson-tide,1505
clemson-tigers,1476
georgia-bulldogs,1352
wisconsin-badgers,1276
ohio-state-buckeyes,1259
washington-huskies,1224
oklahoma-sooners,1186
miami-fl-hurricanes,1055
penn-state-nittany-lions,1043
michigan-state-spartans,924
notre-dame-fighting-irish,853
stanford-cardinal,835
michigan-wolverines,821
usc-trojans,602
tcu-horned-frogs,589
west-virginia-mountaineers,566
mississippi-state-bulldogs,504
florida-state-seminoles,438
virginia-tech-hokies,401
ucf-knights,366
boise-state-broncos,347
texas-longhorns,259
oregon-ducks,177
lsu-tigers,129
south-carolina-gamecocks,123
florida-gators,83
utah-utes,72
oklahoma-state-cowboys,70
florida-atlantic-owls,51
arizona-wildcats,36
texas-am-aggies,27
north-carolina-state-wolfpack,27
boston-college-eagles,25
northwestern-wildcats,17
kansas-state-wildcats,13
iowa-state-cyclones,10
houston-cougars,7
memphis-tigers,4
troy-trojans,3
iowa-hawkeyes,3
kentucky-wildcats,2
fresno-state-bulldogs,2
arkansas-state-red-wolves,2
