Teams,Borda Points
alabama-crimson-tide,1474
ohio-state-buckeyes,1409
clemson-tigers,1346
notre-dame-fighting-irish,1312
lsu-tigers,1201
michigan-wolverines,1107
texas-longhorns,1105
georgia-bulldogs,1052
oklahoma-sooners,969
ucf-knights,952
florida-gators,896
oregon-ducks,887
west-virginia-mountaineers,680
kentucky-wildcats,654
washington-huskies,621
north-carolina-state-wolfpack,565
texas-am-aggies,537
penn-state-nittany-lions,502
iowa-hawkeyes,265
south-florida-bulls,241
cincinnati-bearcats,241
mississippi-state-bulldogs,233
wisconsin-badgers,223
michigan-state-spartans,185
washington-state-cougars,130
stanford-cardinal,65
san-diego-state-aztecs,57
usc-trojans,53
colorado-buffaloes,48
utah-state-aggies,44
miami-fl-hurricanes,38
utah-utes,29
duke-blue-devils,17
fresno-state-bulldogs,8
texas-tech-red-raiders,8
houston-cougars,3
maryland-terrapins,2
virginia-cavaliers,2
